League,Season,Home,Away,Market,Side,MarketProbability,SportsProbability,ProbabilityDifference,AverageOdd,BestOdd,ExecutableOdd,MarketBand,DifferenceBand,HistoricalBets,HistoricalHitRate,HistoricalROI,HistoricalEVAtCurrentPrice,Status,DateParsed,WeekID,MatchID,BreakEvenProbability,SportsEV,HistoricalPriceEV,FairOddSports,Selection,MarketName,Stake,Decision,Reason,InputRow,Source,WeeklyRank
Brasileirão Série A,2026,Bragantino,Coritiba,OU,O25,0.5105263157894737,0.5563456028305531,0.045819287041079404,1.86,1.86,1.86,0.5,0.04,130,0.6,0.14561999999999997,0.1160000000000001,APROVADA,2026-07-26,2026-30,Brasileirão Série A|2026-07-26|Bragantino|Coritiba,0.5376344086021505,0.03480282126482881,0.1160000000000001,1.797443881846535,"Mais de 2,5 gols","Total de gols 2,5",10.0,OPERAR,Selecionada pela carteira semanal: uma por jogo e dentro do limite semanal.,6,pixbet,1
