Market,Side,Bin,Sample,Wins,RawMean,EmpiricalHit,CalibratedProbability,CalibrationGap,Reliability,Level,Code
BTTS,BTTS_Y,0.55,427,256,0.5760262444659862,0.5995316159250585,0.5958226815725421,0.02350537145907239,0.7201760851596811,LEAGUE,D1
BTTS,BTTS_Y,0.6,414,251,0.6239610112868399,0.606280193236715,0.6091434836092048,0.01768081805012489,0.7304018843633105,LEAGUE,D1
BTTS,BTTS_Y,0.65,305,190,0.6717824280146727,0.6229508196721312,0.6330976473796723,0.04883160834254152,0.4114181260736644,LEAGUE,D1
BTTS,BTTS_Y,0.7,114,78,0.720798960228628,0.6842105263157895,0.6992985403004651,0.0365884339128385,0.17238558045248548,LEAGUE,D1
OU25,O25,0.4,93,46,0.4268548378906105,0.4946236559139785,0.46328547416906846,0.06776881802336798,0.10196666565102369,LEAGUE,D1
OU25,O25,0.45,164,84,0.4769531794891225,0.5121951219512195,0.5006403867177451,0.035241942462097,0.2509376191495479,LEAGUE,D1
OU25,O25,0.5,274,170,0.5290464969837374,0.6204379562043796,0.59978451909237,0.09139145922064218,0.2141165356472539,LEAGUE,D1
OU25,O25,0.55,313,187,0.5762794875978213,0.597444089456869,0.5931357735568084,0.02116460185904767,0.5376730615749077,LEAGUE,D1
OU25,O25,0.6,322,206,0.6252521024933245,0.639751552795031,0.6368660900484228,0.014499450301706518,0.5817490267046733,LEAGUE,D1
OU25,O25,0.65,282,178,0.6723471228164424,0.6312056737588653,0.6402977066997663,0.041141449057577106,0.40930815154351,LEAGUE,D1
OU25,O25,0.7,183,119,0.7224658318832452,0.6502732240437158,0.6722329526641051,0.07219260783952941,0.18985003687154822,LEAGUE,D1
OU25,O25,0.75,91,62,0.7718738679349159,0.6813186813186813,0.7236836809052238,0.09055518661623452,0.1,LEAGUE,D1
OU25,U25,0.2,91,29,0.22812613206508425,0.31868131868131866,0.2763163190947763,0.0905551866162344,0.1,LEAGUE,D1
OU25,U25,0.25,183,64,0.27753416811675485,0.34972677595628415,0.327767047335895,0.0721926078395293,0.1898500368715485,LEAGUE,D1
OU25,U25,0.3,282,104,0.3276528771835576,0.36879432624113473,0.35970229330023373,0.041141449057577106,0.40930815154351,LEAGUE,D1
OU25,U25,0.35,322,116,0.3747478975066755,0.36024844720496896,0.36313390995157724,0.014499450301706518,0.5817490267046733,LEAGUE,D1
OU25,U25,0.4,313,126,0.4237205124021787,0.402555910543131,0.4068642264431916,0.02116460185904767,0.5376730615749077,LEAGUE,D1
OU25,U25,0.45,274,104,0.4709535030162626,0.3795620437956204,0.40021548090763,0.09139145922064218,0.2141165356472539,LEAGUE,D1
OU25,U25,0.5,164,80,0.5230468205108775,0.4878048780487805,0.4993596132822549,0.035241942462097,0.2509376191495479,LEAGUE,D1
OU25,U25,0.55,93,47,0.5731451621093896,0.5053763440860215,0.5367145258309316,0.0677688180233681,0.10196666565102357,LEAGUE,D1
1X2,A,0.1,69,16,0.13009477169176864,0.2318840579710145,0.17723209218349995,0.10178928627924586,0.1,LEAGUE,D2
1X2,A,0.15,139,26,0.1774775195881126,0.18705035971223022,0.18355343181300918,0.009572840124117632,0.26025833630330203,LEAGUE,D2
1X2,A,0.2,223,51,0.22730755317552906,0.22869955156950672,0.22833202724106377,0.0013919983939776615,0.44186112477523976,LEAGUE,D2
1X2,A,0.25,259,65,0.2748288323167714,0.25096525096525096,0.25659677458802865,0.023863581351520446,0.43559109906608273,LEAGUE,D2
1X2,A,0.3,275,83,0.3257889353853847,0.3018181818181818,0.30722004177698814,0.023970753567202907,0.462107236920256,LEAGUE,D2
1X2,A,0.35,238,65,0.37438170854965863,0.27310924369747897,0.29858659334582605,0.10127246485217967,0.15462871153574986,LEAGUE,D2
1X2,A,0.4,214,76,0.42393012909618183,0.35514018691588783,0.3738585385295733,0.068789942180294,0.23171936497889448,LEAGUE,D2
1X2,A,0.45,151,46,0.4747600579450655,0.304635761589404,0.3635532668208019,0.1701242963556615,0.1,LEAGUE,D2
1X2,A,0.5,110,48,0.5247901690016924,0.43636363636363634,0.47359586063229153,0.08842653263805605,0.1,LEAGUE,D2
1X2,A,0.55,64,30,0.5722931611354211,0.46875,0.5262739784085673,0.10354316113542106,0.1,LEAGUE,D2
1X2,D,0.15,72,19,0.1843900492421578,0.2638888888888889,0.2220473943379778,0.0794988396467311,0.1,LEAGUE,D2
1X2,D,0.2,688,169,0.23237230158515793,0.24563953488372092,0.24425753141512063,0.013267233298562997,0.91155177800958,LEAGUE,D2
1X2,D,0.25,899,248,0.2703021826108558,0.27586206896551724,0.2754077370877104,0.005559886354661425,0.9629340909689238,LEAGUE,D2
1X2,D,0.3,131,40,0.3126238046635466,0.3053435114503817,0.3081038121947096,0.007280293213164923,0.24928375452100526,LEAGUE,D2
1X2,H,0.15,71,19,0.17882811641911886,0.2676056338028169,0.22057118750681792,0.08877751738369802,0.1,LEAGUE,D2
1X2,H,0.2,135,42,0.2259460611310768,0.3111111111111111,0.27942179018830765,0.08516504998003432,0.11670291003593822,LEAGUE,D2
1X2,H,0.25,199,77,0.2765534570372963,0.3869346733668342,0.3552841453870384,0.1103812163295379,0.10512183933895942,LEAGUE,D2
1X2,H,0.3,254,95,0.3241611394755284,0.37401574803149606,0.36207452442527627,0.04985460855596768,0.33915905902378946,LEAGUE,D2
1X2,H,0.35,277,119,0.37489373497740136,0.4296028880866426,0.4173431338884933,0.05470915310924124,0.35194086118320234,LEAGUE,D2
1X2,H,0.4,218,101,0.4255955852692988,0.463302752293578,0.45318002289108694,0.037707167024279176,0.32639783451609516,LEAGUE,D2
1X2,H,0.45,224,106,0.4761977932021765,0.4732142857142857,0.4739994192637306,0.0029835074878907797,0.4390892576361662,LEAGUE,D2
1X2,H,0.5,160,79,0.5240632889286548,0.49375,0.503854429642885,0.030313288928654814,0.2553316502855364,LEAGUE,D2
1X2,H,0.55,109,63,0.5729997826220754,0.5779816513761468,0.5758729238611959,0.004981868754071361,0.2107596840774163,LEAGUE,D2
1X2,H,0.6,74,50,0.6216147733855781,0.6756756756756757,0.6475920900704302,0.05406090229009752,0.1,LEAGUE,D2
BTTS,BTTS_N,0.25,63,31,0.27818022363207495,0.49206349206349204,0.37240851671724473,0.21388326843141708,0.1,LEAGUE,D2
BTTS,BTTS_N,0.3,226,73,0.32851184992474375,0.3230088495575221,0.3244475424639853,0.005503000367221622,0.43541762556010555,LEAGUE,D2
BTTS,BTTS_N,0.35,374,151,0.37705108790608305,0.4037433155080214,0.3990398392786049,0.026692227601938345,0.6148947583583341,LEAGUE,D2
BTTS,BTTS_N,0.4,453,205,0.42543791111255286,0.45253863134657835,0.4484709810300267,0.027100720234025488,0.742311649786486,LEAGUE,D2
BTTS,BTTS_N,0.45,358,156,0.4735898808339313,0.43575418994413406,0.44266481841715644,0.03783569088979721,0.5353976354860346,LEAGUE,D2
BTTS,BTTS_N,0.5,200,86,0.5217872337891987,0.43,0.45622492393977104,0.09178723378919867,0.15523404322880352,LEAGUE,D2
BTTS,BTTS_N,0.55,72,33,0.5716360076446341,0.4583333333333333,0.5179663198129653,0.11330267431130076,0.1,LEAGUE,D2
BTTS,BTTS_Y,0.4,72,39,0.42836399235536593,0.5416666666666666,0.4820336801870347,0.1133026743113007,0.1,LEAGUE,D2
BTTS,BTTS_Y,0.45,200,114,0.4782127662108014,0.57,0.543775076060229,0.09178723378919856,0.15523404322880385,LEAGUE,D2
BTTS,BTTS_Y,0.5,358,202,0.5264101191660687,0.5642458100558659,0.5573351815828436,0.03783569088979721,0.5353976354860346,LEAGUE,D2
BTTS,BTTS_Y,0.55,453,248,0.5745620888874472,0.5474613686534217,0.5515290189699733,0.027100720234025544,0.7423116497864857,LEAGUE,D2
BTTS,BTTS_Y,0.6,374,223,0.6229489120939169,0.5962566844919787,0.6009601607213951,0.026692227601938234,0.6148947583583346,LEAGUE,D2
BTTS,BTTS_Y,0.65,226,153,0.6714881500752562,0.6769911504424779,0.6755524575360147,0.005503000367221733,0.4354176255601052,LEAGUE,D2
BTTS,BTTS_Y,0.7,63,32,0.7218197763679249,0.5079365079365079,0.6275914832827553,0.21388326843141703,0.1,LEAGUE,D2
OU25,O25,0.35,66,36,0.3791652906570924,0.5454545454545454,0.45433714556553007,0.166289254797453,0.1,LEAGUE,D2
OU25,O25,0.4,157,91,0.4268414625338616,0.5796178343949044,0.5280477510662824,0.15277637186104281,0.1,LEAGUE,D2
OU25,O25,0.45,261,154,0.4760832887754056,0.5900383141762452,0.563303997366664,0.11395502540083957,0.1254365116050783,LEAGUE,D2
OU25,O25,0.5,321,189,0.5255789609001579,0.5887850467289719,0.5761753537955427,0.06320608582881404,0.3714779526526759,LEAGUE,D2
OU25,O25,0.55,333,188,0.573905594989852,0.5645645645645646,0.5663739651312062,0.009341030425287444,0.6245258249117237,LEAGUE,D2
OU25,O25,0.6,291,166,0.6241324893654233,0.570446735395189,0.5820231782998218,0.05368575397023434,0.37369927459549074,LEAGUE,D2
OU25,O25,0.65,201,119,0.6723572997242142,0.5920398009950248,0.6149059928040468,0.08031749872918936,0.1867491034057725,LEAGUE,D2
OU25,O25,0.7,72,41,0.7217410400903135,0.5694444444444444,0.6496005474159544,0.15229659564586906,0.1,LEAGUE,D2
OU25,U25,0.25,72,31,0.2782589599096867,0.4305555555555556,0.35039945258404565,0.1522965956458689,0.1,LEAGUE,D2
OU25,U25,0.3,201,82,0.32764270027578585,0.4079601990049751,0.38509400719595327,0.08031749872918925,0.1867491034057728,LEAGUE,D2
OU25,U25,0.35,291,125,0.3758675106345767,0.42955326460481097,0.41797682170017825,0.053685753970234285,0.3736992745954909,LEAGUE,D2
OU25,U25,0.4,333,145,0.4260944050101479,0.43543543543543545,0.43362603486879375,0.009341030425287555,0.6245258249117233,LEAGUE,D2
OU25,U25,0.45,321,132,0.47442103909984207,0.411214953271028,0.4238246462044573,0.06320608582881404,0.3714779526526759,LEAGUE,D2
OU25,U25,0.5,261,107,0.5239167112245945,0.4099616858237548,0.4366960026333359,0.11395502540083968,0.12543651160507788,LEAGUE,D2
OU25,U25,0.55,157,66,0.5731585374661384,0.42038216560509556,0.4719522489337177,0.15277637186104287,0.1,LEAGUE,D2
OU25,U25,0.6,66,30,0.6208347093429076,0.45454545454545453,0.5456628544344699,0.1662892547974531,0.1,LEAGUE,D2
1X2,A,0.05,96,9,0.07901572527260083,0.09375,0.08705260239663674,0.014734274727399174,0.17314012834892908,LEAGUE,E0
1X2,A,0.1,157,22,0.12772515870293336,0.14012738853503184,0.1359409818406526,0.012402229832098488,0.2880379988848072,LEAGUE,E0
1X2,A,0.15,198,34,0.1765894891924513,0.1717171717171717,0.1731192774654536,0.004872317475279581,0.38313708186526196,LEAGUE,E0
1X2,A,0.2,223,36,0.22664502158045222,0.16143497757847533,0.1786521509123306,0.06521004400197689,0.2521088025007887,LEAGUE,E0
1X2,A,0.25,255,72,0.27696593979604545,0.2823529411764706,0.2810664930856228,0.005387001380425138,0.4916841953065545,LEAGUE,E0
1X2,A,0.3,247,76,0.3267947322745023,0.3076923076923077,0.3123656837368813,0.019102424582194577,0.4310893483759725,LEAGUE,E0
1X2,A,0.35,229,82,0.37463304727174507,0.35807860262008734,0.36236454298297605,0.01655444465165773,0.40745376233027175,LEAGUE,E0
1X2,A,0.4,219,79,0.42369972829214037,0.3607305936073059,0.37757852261997066,0.06296913468483445,0.2541301267202834,LEAGUE,E0
1X2,A,0.45,156,73,0.4733678143241481,0.46794871794871795,0.4697856997708976,0.0054190963754301436,0.3007282795391053,LEAGUE,E0
1X2,A,0.5,118,55,0.5242511848496455,0.4661016949152542,0.48959643832308913,0.058149489934391285,0.14451146916989102,LEAGUE,E0
1X2,A,0.55,138,79,0.5747601065811895,0.572463768115942,0.5733064611307118,0.0022963384652474605,0.2717747372239447,LEAGUE,E0
1X2,A,0.6,83,51,0.6237948349606333,0.6144578313253012,0.6190404097966298,0.009337003635332075,0.1556670493102325,LEAGUE,E0
1X2,D,0.1,60,5,0.133169105185357,0.08333333333333333,0.11181091724877541,0.04983577185202366,0.1,LEAGUE,E0
1X2,D,0.15,230,27,0.180731216327515,0.11739130434782609,0.13373708808451998,0.0633399119796889,0.26575760326228737,LEAGUE,E0
1X2,D,0.2,682,159,0.22970965616445432,0.23313782991202345,0.2327779166576855,0.0034281737475691243,0.9771455083495392,LEAGUE,E0
1X2,D,0.25,995,239,0.2725638142670504,0.24020100502512562,0.24260940013150142,0.03236280924192478,0.7842479383871681,LEAGUE,E0
1X2,D,0.3,261,62,0.31533354856265783,0.23754789272030652,0.25579672693552086,0.07778565584235131,0.25130591766861743,LEAGUE,E0
1X2,H,0.1,93,16,0.12681118010371228,0.17204301075268819,0.15112655727339297,0.0452318306489759,0.12991252999526987,LEAGUE,E0
1X2,H,0.15,167,33,0.17504606136011133,0.19760479041916168,0.19029831946886197,0.022558729059050348,0.2837692299618479,LEAGUE,E0
1X2,H,0.2,176,40,0.22241157131375291,0.22727272727272727,0.22575361603554778,0.00486115595897435,0.34059248734960684,LEAGUE,E0
1X2,H,0.25,233,78,0.27486439874896584,0.33476394849785407,0.31945415942465577,0.059899549748888226,0.2799120654467872,LEAGUE,E0
1X2,H,0.3,266,112,0.3243457492526236,0.42105263157894735,0.39869265878673377,0.09670688232632374,0.18901292401597178,LEAGUE,E0
1X2,H,0.35,228,104,0.37511186086544607,0.45614035087719296,0.4350939898351808,0.08102849001174689,0.20967339036428942,LEAGUE,E0
1X2,H,0.4,220,104,0.4240325622185214,0.4727272727272727,0.4597420165916057,0.04869471050875129,0.29716218250766285,LEAGUE,E0
1X2,H,0.45,195,92,0.47462627194957924,0.4717948717948718,0.4726185518398776,0.002831400154707453,0.38263835959776066,LEAGUE,E0
1X2,H,0.5,161,90,0.5243275982892461,0.5590062111801242,0.5474946384362643,0.034678612890878036,0.24755657766091513,LEAGUE,E0
1X2,H,0.55,145,92,0.5745348679736131,0.6344827586206897,0.6131679530572847,0.05994789064707662,0.17410074474898518,LEAGUE,E0
1X2,H,0.6,97,69,0.623490373608796,0.711340206185567,0.6716340671678174,0.08784983257677104,0.1,LEAGUE,E0
1X2,H,0.65,82,62,0.6762308059164474,0.7560975609756098,0.7166571881068876,0.07986675505916241,0.1,LEAGUE,E0
1X2,H,0.7,64,50,0.7224383543023195,0.78125,0.7485768635012886,0.05881164569768049,0.1,LEAGUE,E0
BTTS,BTTS_N,0.3,156,56,0.3265727673967739,0.358974358974359,0.3479907686090759,0.0324015915775851,0.244604689518623,LEAGUE,E0
BTTS,BTTS_N,0.35,313,137,0.37677474306769815,0.43769968051118213,0.4252976576219233,0.060924937443483984,0.3717399277358602,LEAGUE,E0
BTTS,BTTS_N,0.4,441,201,0.4257772488322345,0.4557823129251701,0.45117500941761757,0.030005064092935574,0.7055702231335388,LEAGUE,E0
BTTS,BTTS_N,0.45,468,244,0.4744594465396054,0.5213675213675214,0.5145196272320592,0.04690807482791598,0.6432936130738043,LEAGUE,E0
BTTS,BTTS_N,0.5,418,207,0.522841823366752,0.49521531100478466,0.49965330495851434,0.027626512361967337,0.682028237769302,LEAGUE,E0
BTTS,BTTS_N,0.55,244,114,0.571512388983971,0.4672131147540984,0.49296602197135087,0.10429927422987267,0.1486796945054809,LEAGUE,E0
BTTS,BTTS_N,0.6,112,59,0.6212903365379958,0.5267857142857143,0.566162640224165,0.09450462225228151,0.1,LEAGUE,E0
BTTS,BTTS_Y,0.35,112,53,0.3787096634620042,0.4732142857142857,0.4338373597758351,0.09450462225228151,0.1,LEAGUE,E0
BTTS,BTTS_Y,0.4,244,130,0.428487611016029,0.5327868852459017,0.5070339780286491,0.10429927422987267,0.1486796945054809,LEAGUE,E0
BTTS,BTTS_Y,0.45,418,211,0.477158176633248,0.5047846889952153,0.5003466950414857,0.027626512361967337,0.682028237769302,LEAGUE,E0
BTTS,BTTS_Y,0.5,468,224,0.5255405534603946,0.47863247863247865,0.4854803727679408,0.04690807482791598,0.6432936130738043,LEAGUE,E0
BTTS,BTTS_Y,0.55,441,240,0.5742227511677656,0.54421768707483,0.5488249905823824,0.030005064092935574,0.7055702231335388,LEAGUE,E0
BTTS,BTTS_Y,0.6,313,176,0.6232252569323018,0.5623003194888179,0.5747023423780767,0.06092493744348393,0.3717399277358604,LEAGUE,E0
BTTS,BTTS_Y,0.65,156,100,0.6734272326032261,0.6410256410256411,0.6520092313909241,0.03240159157758504,0.24460468951862308,LEAGUE,E0
OU25,O25,0.3,86,48,0.32735040321551545,0.5581395348837209,0.44691585697133274,0.23078913166820547,0.1,LEAGUE,E0
OU25,O25,0.35,183,86,0.3762715784531063,0.46994535519125685,0.4414514307081693,0.09367377673815053,0.13743598475891272,LEAGUE,E0
OU25,O25,0.4,265,125,0.42578588634557185,0.4716981132075472,0.4610517997323065,0.045912226861975325,0.3677767984210205,LEAGUE,E0
OU25,O25,0.45,328,170,0.47614748684821007,0.5182926829268293,0.5100289189898451,0.04214519607861922,0.47168500914950523,LEAGUE,E0
OU25,O25,0.5,377,210,0.5254733927754089,0.5570291777188329,0.5515051891072926,0.031555784943423926,0.595379587684389,LEAGUE,E0
OU25,O25,0.55,334,195,0.5756756580327508,0.5838323353293413,0.5822561658034301,0.008156677296590531,0.6316755971058502,LEAGUE,E0
OU25,O25,0.6,278,152,0.6225671887535293,0.5467625899280576,0.5637021650845875,0.07580459882547175,0.27501762035358474,LEAGUE,E0
OU25,O25,0.65,199,124,0.6722606545153629,0.6231155778894473,0.6372073561334374,0.04914507662591561,0.26760173001923726,LEAGUE,E0
OU25,O25,0.7,100,63,0.7196885612667845,0.63,0.6698615827852376,0.08968856126678448,0.1,LEAGUE,E0
OU25,U25,0.25,100,37,0.28031143873321557,0.37,0.33013841721476245,0.08968856126678443,0.1,LEAGUE,E0
OU25,U25,0.3,199,75,0.3277393454846372,0.3768844221105528,0.3627926438665626,0.04914507662591561,0.26760173001923726,LEAGUE,E0
OU25,U25,0.35,278,126,0.3774328112464707,0.45323741007194246,0.43629783491541246,0.07580459882547175,0.27501762035358474,LEAGUE,E0
OU25,U25,0.4,334,139,0.4243243419672492,0.4161676646706587,0.4177438341965699,0.008156677296590531,0.6316755971058502,LEAGUE,E0
OU25,U25,0.45,377,167,0.474526607224591,0.44297082228116713,0.44849481089270743,0.03155578494342387,0.5953795876843893,LEAGUE,E0
OU25,U25,0.5,328,158,0.52385251315179,0.4817073170731707,0.4899710810101549,0.04214519607861933,0.47168500914950484,LEAGUE,E0
OU25,U25,0.55,265,140,0.5742141136544282,0.5283018867924528,0.5389482002676935,0.04591222686197538,0.3677767984210203,LEAGUE,E0
OU25,U25,0.6,183,97,0.6237284215468937,0.5300546448087432,0.5585485692918307,0.09367377673815047,0.13743598475891283,LEAGUE,E0
OU25,U25,0.65,86,38,0.6726495967844845,0.4418604651162791,0.5530841430286673,0.23078913166820547,0.1,LEAGUE,E0
1X2,A,0.1,143,27,0.12806701552411306,0.1888111888111888,0.16701955713869526,0.06074417328707574,0.1701811095993089,LEAGUE,E1
1X2,A,0.15,294,62,0.1781016388613023,0.2108843537414966,0.20387200831257804,0.0327827148801943,0.4594917576696383,LEAGUE,E1
1X2,A,0.2,378,88,0.22613149765975418,0.2328042328042328,0.23163868954755534,0.006672735144478609,0.7223694148718278,LEAGUE,E1
1X2,A,0.25,479,129,0.2755710189282092,0.26931106471816285,0.27020694367487785,0.006259954210046326,0.9180197591118374,LEAGUE,E1
1X2,A,0.3,510,157,0.32392253407012384,0.307843137254902,0.3100233944501863,0.016079396815221858,0.8928040212318543,LEAGUE,E1
1X2,A,0.35,442,134,0.37457989023759886,0.3031674208144796,0.3141118605728121,0.07141246942311924,0.4631425135330839,LEAGUE,E1
1X2,A,0.4,341,139,0.42250920545371046,0.40762463343108507,0.4104530556681635,0.014884572022625386,0.61432481253713,LEAGUE,E1
1X2,A,0.45,255,106,0.47406165661947197,0.41568627450980394,0.4296266642673366,0.05837538210966803,0.31152370082712866,LEAGUE,E1
1X2,A,0.5,183,74,0.5228170196666766,0.40437158469945356,0.44040061434727806,0.11844543496722304,0.1,LEAGUE,E1
1X2,A,0.55,113,50,0.5751738158075755,0.4424778761061947,0.49748137442801066,0.13269593970138083,0.1,LEAGUE,E1
1X2,D,0.15,87,18,0.1827144693437925,0.20689655172413793,0.19531232064373297,0.024182082380345415,0.1459487844387993,LEAGUE,E1
1X2,D,0.2,612,145,0.23213722511372992,0.2369281045751634,0.23637424567788784,0.004790879461433473,0.9680608035904436,LEAGUE,E1
1X2,D,0.25,1657,454,0.2755287014003884,0.2739891369945685,0.274060043818095,0.001539564405819871,0.9897362372945342,LEAGUE,E1
1X2,D,0.3,818,213,0.31760470124618295,0.2603911980440098,0.2654881693760519,0.057213503202173166,0.6185766453188455,LEAGUE,E1
1X2,D,0.35,87,25,0.36204521632047554,0.28735632183908044,0.32313543296789243,0.0746888944813951,0.1,LEAGUE,E1
1X2,H,0.1,72,19,0.13068749019730427,0.2638888888888889,0.19378288957752857,0.13320139869158462,0.1,LEAGUE,E1
1X2,H,0.15,176,60,0.17834148139475708,0.3409090909090909,0.2901067129358616,0.1625676095143338,0.1,LEAGUE,E1
1X2,H,0.2,296,86,0.22596779675588516,0.2905405405405405,0.27680165888423086,0.06457274378465536,0.3371529045298935,LEAGUE,E1
1X2,H,0.25,376,123,0.2768366911858023,0.3271276595744681,0.3183046826641759,0.05029096838866581,0.49987461181148873,LEAGUE,E1
1X2,H,0.3,470,197,0.3251970552167815,0.41914893617021276,0.40548320803153187,0.09395188095343127,0.35123487935849734,LEAGUE,E1
1X2,H,0.35,492,200,0.37622555997549945,0.4065040650406504,0.40226930908748243,0.03027850506515095,0.7853730067726098,LEAGUE,E1
1X2,H,0.4,406,187,0.42508629256208785,0.4605911330049261,0.45474671482503504,0.03550484044283825,0.6198004637361023,LEAGUE,E1
1X2,H,0.45,329,168,0.4732086267790488,0.5106382978723404,0.503317090812528,0.037429671093291594,0.4938085094707608,LEAGUE,E1
1X2,H,0.5,256,126,0.5242019254293275,0.4921875,0.499809982245078,0.03201442542932753,0.40272409453456204,LEAGUE,E1
1X2,H,0.55,177,95,0.573180058202834,0.536723163841808,0.5480716134483531,0.03645689436102606,0.26796172930797846,LEAGUE,E1
1X2,H,0.6,102,63,0.6239977478129145,0.6176470588235294,0.6204385704672152,0.006350688989385067,0.1953630629744363,LEAGUE,E1
1X2,H,0.65,62,38,0.6708269770739264,0.6129032258064516,0.6455363251120713,0.05792375126747473,0.1,LEAGUE,E1
BTTS,BTTS_N,0.3,117,44,0.3286065760932017,0.37606837606837606,0.35679454866729005,0.04746179997517436,0.159959592038728,LEAGUE,E1
BTTS,BTTS_N,0.35,274,135,0.3783237687297074,0.4927007299270073,0.4668528290914593,0.1143769611972999,0.13014283509253102,LEAGUE,E1
BTTS,BTTS_N,0.4,487,244,0.4288156820993581,0.5010266940451745,0.4908381914778635,0.07221101194581642,0.5051098290984988,LEAGUE,E1
BTTS,BTTS_N,0.45,676,341,0.4758454228118382,0.5044378698224852,0.5014122140541628,0.02859244701064695,0.8093836865956869,LEAGUE,E1
BTTS,BTTS_N,0.5,705,357,0.5241952034661209,0.5063829787234042,0.5081982372959104,0.01781222474271671,0.8812518350485553,LEAGUE,E1
BTTS,BTTS_N,0.55,526,274,0.5732368160093093,0.5209125475285171,0.5278200417174006,0.05232426848079219,0.6511715434613854,LEAGUE,E1
BTTS,BTTS_N,0.6,307,148,0.6227886184956055,0.4820846905537459,0.5111707738492208,0.1407039279418596,0.12279999999999996,LEAGUE,E1
BTTS,BTTS_N,0.65,113,65,0.670214852613613,0.5752212389380531,0.614596830098907,0.09499361367555992,0.1,LEAGUE,E1
BTTS,BTTS_Y,0.3,113,48,0.3297851473863871,0.4247787610619469,0.3854031699010931,0.09499361367555981,0.1,LEAGUE,E1
BTTS,BTTS_Y,0.35,307,159,0.3772113815043945,0.5179153094462541,0.48882922615077923,0.1407039279418596,0.12279999999999996,LEAGUE,E1
BTTS,BTTS_Y,0.4,526,252,0.4267631839906907,0.4790874524714829,0.4721799582825994,0.05232426848079219,0.6511715434613854,LEAGUE,E1
BTTS,BTTS_Y,0.45,705,348,0.4758047965338791,0.49361702127659574,0.4918017627040896,0.017812224742716654,0.8812518350485556,LEAGUE,E1
BTTS,BTTS_Y,0.5,676,335,0.5241545771881618,0.49556213017751477,0.49858778594583725,0.02859244701064706,0.8093836865956863,LEAGUE,E1
BTTS,BTTS_Y,0.55,487,243,0.571184317900642,0.4989733059548255,0.5091618085221364,0.07221101194581647,0.5051098290984983,LEAGUE,E1
BTTS,BTTS_Y,0.6,274,139,0.6216762312702926,0.5072992700729927,0.5331471709085407,0.1143769611972999,0.13014283509253102,LEAGUE,E1
BTTS,BTTS_Y,0.65,117,73,0.6713934239067983,0.6239316239316239,0.64320545133271,0.04746179997517441,0.15995959203872792,LEAGUE,E1
OU25,O25,0.2,60,23,0.23098446291132455,0.38333333333333336,0.2962768359493283,0.15234887042200881,0.1,LEAGUE,E1
OU25,O25,0.25,159,71,0.27791996895693016,0.44654088050314467,0.39009873437888876,0.1686209115462145,0.1,LEAGUE,E1
OU25,O25,0.3,289,133,0.32679645900774656,0.4602076124567474,0.43128378515073096,0.13341115344900084,0.11559999999999997,LEAGUE,E1
OU25,O25,0.35,455,199,0.3756998780566028,0.43736263736263736,0.4281420378402397,0.06166275930603454,0.5359125935433904,LEAGUE,E1
OU25,O25,0.4,551,236,0.42497565987686464,0.4283121597096189,0.4278891486373204,0.0033364998327542472,0.9777566677816384,LEAGUE,E1
OU25,O25,0.45,586,276,0.47511597496586044,0.4709897610921502,0.47148540239830156,0.0041262138737102605,0.9724919075085983,LEAGUE,E1
OU25,O25,0.5,436,207,0.524209435409557,0.47477064220183485,0.4824355713813267,0.049438793207722154,0.5845958154857752,LEAGUE,E1
OU25,O25,0.55,336,158,0.5745599939524652,0.47023809523809523,0.49029999883701253,0.10432189871436992,0.2046378937596227,LEAGUE,E1
OU25,O25,0.6,205,111,0.6217840701139382,0.5414634146341464,0.5640095635407545,0.08032065547979184,0.19045687502190228,LEAGUE,E1
OU25,O25,0.65,119,73,0.671235894901841,0.6134453781512605,0.6366777466942074,0.057790516750580445,0.14630571342241233,LEAGUE,E1
OU25,U25,0.3,119,46,0.328764105098159,0.3865546218487395,0.3633222533057926,0.0577905167505805,0.14630571342241225,LEAGUE,E1
OU25,U25,0.35,205,94,0.3782159298860618,0.4585365853658537,0.4359904364592454,0.08032065547979189,0.19045687502190214,LEAGUE,E1
OU25,U25,0.4,336,178,0.42544000604753485,0.5297619047619048,0.5097000011629874,0.10432189871436992,0.2046378937596227,LEAGUE,E1
OU25,U25,0.45,436,229,0.47579056459044305,0.5252293577981652,0.5175644286186734,0.0494387932077221,0.5845958154857754,LEAGUE,E1
OU25,U25,0.5,586,310,0.5248840250341396,0.5290102389078498,0.5285145976016984,0.0041262138737102605,0.9724919075085983,LEAGUE,E1
OU25,U25,0.55,551,315,0.5750243401231354,0.5716878402903811,0.5721108513626796,0.0033364998327543027,0.977756667781638,LEAGUE,E1
OU25,U25,0.6,455,256,0.6243001219433971,0.5626373626373626,0.5718579621597604,0.06166275930603449,0.5359125935433907,LEAGUE,E1
OU25,U25,0.65,289,156,0.6732035409922534,0.5397923875432526,0.568716214849269,0.13341115344900079,0.11559999999999997,LEAGUE,E1
OU25,U25,0.7,159,88,0.72208003104307,0.5534591194968553,0.6099012656211114,0.1686209115462146,0.1,LEAGUE,E1
OU25,U25,0.75,60,37,0.7690155370886754,0.6166666666666667,0.7037231640506716,0.15234887042200873,0.1,LEAGUE,E1
1X2,A,0.1,104,15,0.12862284502695298,0.14423076923076922,0.13744471522910998,0.015607924203816237,0.18635701177070815,LEAGUE,F1
